site,pid,hab,method,secs,d_eff,area_ha,win_px,res,area_ratio,iou_orig,edge_pct,contrast,in_std,compact
hrwallingford,1,DWOOD,sam2tile,1.96,9.346666323026389,0.5829846044325725,314104,0.33600224309596755,0.9789249394673123,0.9363532979529947,0.5321335167477286,0.18653875589370728,0.16612043976783752,2.929607366906415
hrwallingford,2,GQSIG,sam2,1.91,10.612751245354085,0.6269813688570003,288696,0.33600224309596755,1.0291909023788515,0.7548862344458115,0.5162723442124071,0.41489243507385254,0.07500652223825455,2.678623195312084
hrwallingford,2,GQSIG,sam2iter,1.86,10.612751245354085,0.6269813688570003,288696,0.33600224309596755,0.8940591741549765,0.8236181427283445,0.5351448799635472,0.4756660461425781,0.06265561282634735,1.9926825262389383
hrwallingford,2,GQSIG,sam2tile,1.82,10.612751245354085,0.6269813688570003,288696,0.33600224309596755,0.8851632421530317,0.8633523789181395,0.54118683808941,0.4471127986907959,0.06365862488746643,2.0489733780636374
hrwallingford,3,GQSIG,sam2,1.85,12.591726699077547,0.5234629728115676,244791,0.33600224309596755,1.0846488957902,0.7693758008420282,0.48574632934173756,0.15024861693382263,0.08959417045116425,2.2784792918729178
hrwallingford,3,GQSIG,sam2iter,1.96,12.591726699077547,0.5234629728115676,244791,0.33600224309596755,0.9288302277432712,0.8343212256701602,0.4542137012901465,0.10870963335037231,0.08527578413486481,1.401753798437106
hrwallingford,3,GQSIG,sam2tile,1.82,12.591726699077547,0.5234629728115676,244791,0.33600224309596755,0.9323455831608005,0.8837962281605449,0.5322652839723777,0.0954262912273407,0.08671824634075165,1.4384652819599382
essex,0,CVSHI,sam2,2.62,15.0,10.219344647054971,1471080,0.3721115909284903,0.9517333138228831,0.918176031787882,0.6664345527535355,0.44673681259155273,0.11025875061750412,2.0878603278186842
essex,0,CVSHI,sam2iter,2.63,15.0,10.219344647054971,1471080,0.3721115909284903,0.9851557990748795,0.950224015887425,0.6890037871189045,0.49070683121681213,0.1091843768954277,1.36917871178612
essex,0,CVSHI,sam2tile,7.52,15.0,10.219344647054971,1471080,0.3721115909284903,0.9914682426774841,0.9809070338180137,0.7777752721433704,0.6519759297370911,0.10871148109436035,1.7018790584677708
essex,1,DWOOD,sam2,4.14,4.0,0.023944500453630585,249522,0.18605579546424514,1.1005061460592913,0.5568060021436227,0.6138754050236953,0.6244678497314453,0.06617343425750732,1.783633343511268
essex,1,DWOOD,sam2iter,4.25,4.0,0.023944500453630585,249522,0.18605579546424514,1.4070860448300795,0.6334641805691855,0.7194593645339659,0.5956529974937439,0.06647186726331711,0.7708219029531368
essex,1,DWOOD,sam2tile,4.18,4.0,0.023944500453630585,249522,0.18605579546424514,1.0102675343456256,0.8846258134490239,0.6871858013513957,0.5121743679046631,0.06404939293861389,0.9646006109336379
essex,2,DWOOD,sam2,5.06,10.544779043441757,0.46199955916064184,588654,0.18605579546424514,1.005582364224913,0.7677863785268942,0.670027379891552,0.8666940927505493,0.08063720166683197,1.4953242629053753
essex,2,DWOOD,sam2iter,5.21,10.544779043441757,0.46199955916064184,588654,0.18605579546424514,0.9178455820645006,0.7897960896198708,0.6265928903481445,0.8752509951591492,0.08014049381017685,1.9578609842939647
essex,2,DWOOD,sam2tile,6.47,10.544779043441757,0.46199955916064184,588654,0.18605579546424514,0.8985508332334252,0.8761143855700027,0.5982164364122455,0.7196546792984009,0.07974537461996078,1.4712916708341857
blenheim,0,CFPGM,sam2,1.55,15.0,9.973107939292593,760362,0.739286702025466,0.8909665337947348,0.7746893596028737,0.6105637944910409,0.1441091001033783,0.08555006980895996,6.961863113336567
blenheim,0,CFPGM,sam2iter,1.58,15.0,9.973107939292593,760362,0.739286702025466,0.9406566209645626,0.858796381277042,0.693957718538263,0.10202284157276154,0.12208632379770279,4.235900185336834
blenheim,0,CFPGM,sam2tile,5.04,15.0,9.973107939292593,760362,0.739286702025466,0.9891640019273731,0.931534817445675,0.73587040096737,0.1409836709499359,0.14029797911643982,3.367714208454151
blenheim,1,CFPGM,sam2,2.55,4.0,0.6389918504871765,839120,0.369643351012733,0.3922269042373425,0.33336064734200554,0.7499054912803811,0.41606587171554565,0.21810796856880188,18.255476434676066
blenheim,1,CFPGM,sam2iter,2.61,4.0,0.6389918504871765,839120,0.369643351012733,0.39440867575025135,0.337697248271192,0.7313068132125576,0.4592101573944092,0.1888040006160736,18.761384768226712
blenheim,1,CFPGM,sam2tile,4.36,4.0,0.6389918504871765,839120,0.369643351012733,0.7420589933905157,0.6428240040342915,0.7216013134387517,0.3017100989818573,0.20775072276592255,18.60547526133467
blenheim,2,CFPGM,sam2,4.53,15.0,14.202087085677366,2838384,0.369643351012733,0.7491268917345751,0.7147232146562489,0.5789361942682156,0.23594924807548523,0.08282846212387085,19.05076390508607
blenheim,2,CFPGM,sam2iter,4.84,15.0,14.202087085677366,2838384,0.369643351012733,1.005288678936684,0.9055759029711696,0.8049497116184933,0.25132840871810913,0.1375577747821808,2.8590159005985383
blenheim,2,CFPGM,sam2tile,14.35,15.0,14.202087085677366,2838384,0.369643351012733,1.0031614697081943,0.9360761759523156,0.8128038785632233,0.1638474315404892,0.13494576513767242,3.081308484328357
blenheim,3,CFPGM,sam2,0.95,4.0,0.06374221129996696,111858,0.369643351012733,1.0085744908896035,0.41712038717483363,0.6653409509600168,0.31239748001098633,0.02140905149281025,2.0248026745153394
blenheim,3,CFPGM,sam2iter,1.07,4.0,0.06374221129996696,111858,0.369643351012733,0.6012861736334405,0.503320587643389,0.6028240012739629,0.4240916669368744,0.024012209847569466,3.3182528990731632
blenheim,3,CFPGM,sam2tile,0.82,4.0,0.06374221129996696,111858,0.369643351012733,0.9982851018220793,0.9982851018220793,0.4203523089222816,0.05518443137407303,0.0260003749281168,2.0932446348246914
blenheim,4,DWOOD,sam2,7.62,4.0,0.3400539643179929,3245300,0.369643351012733,1.0233781883912432,0.40644981153148124,0.8199918943183947,0.20738640427589417,0.31891578435897827,33.747472884147236
blenheim,4,DWOOD,sam2iter,7.56,4.0,0.3400539643179929,3245300,0.369643351012733,0.7942157059650532,0.4885030658491069,0.8701743014808989,0.4693179130554199,0.28497546911239624,15.746792645355834
blenheim,4,DWOOD,sam2tile,10.28,4.0,0.3400539643179929,3245300,0.369643351012733,1.1001405904800161,0.8035461726861913,0.8535760234205741,0.3796859085559845,0.29338324069976807,7.080038558599136
blenheim,5,DWOOD,sam2,2.45,4.0,0.14986588339674325,920580,0.369643351012733,1.7421383647798743,0.4708125550014667,0.8380486462247256,0.6875485777854919,0.4973893463611603,3.6087819188320593
blenheim,5,DWOOD,sam2iter,2.55,4.0,0.14986588339674325,920580,0.369643351012733,2.0292589554279465,0.4634081902245707,0.8346701272748419,0.6954404711723328,0.4787415564060211,1.7215727927729436
blenheim,5,DWOOD,sam2tile,3.89,4.0,0.14986588339674325,920580,0.369643351012733,1.0608877950961626,0.7216172999314704,0.8479066977398492,0.17446459829807281,0.4237613081932068,3.0967389474898646
blenheim,6,DWOOD,sam2,2.35,4.0,0.2643623713413177,847740,0.369643351012733,0.9829474989665151,0.4045091867359637,0.8590095516819422,0.5015207529067993,0.2977912425994873,5.126597252050784
blenheim,6,DWOOD,sam2iter,2.48,4.0,0.2643623713413177,847740,0.369643351012733,1.0021186440677967,0.4246580379467569,0.8695095716640586,0.5360228419303894,0.3024030327796936,3.177682357818898
blenheim,6,DWOOD,sam2tile,3.7,4.0,0.2643623713413177,847740,0.369643351012733,1.0702769739561802,0.6636491985715472,0.8504330907941839,0.3398146629333496,0.28124725818634033,4.556421139109783
blenheim,7,DWOOD,sam2,6.56,4.0,0.5464833845419365,2755551,0.369643351012733,1.06065,0.5120707367185207,0.8155346754087601,0.5779058933258057,0.22893917560577393,40.64409136769737
blenheim,7,DWOOD,sam2iter,6.56,4.0,0.5464833845419365,2755551,0.369643351012733,1.149825,0.5809280435342133,0.7931646247983443,0.7414407730102539,0.22218316793441772,16.424108078961417
blenheim,7,DWOOD,sam2tile,11.04,4.0,0.5464833845419365,2755551,0.369643351012733,1.038,0.8037393516981967,0.8110533673347056,0.5803762674331665,0.2397967427968979,14.64228543014668
blenheim,8,DWOOD,sam2,0.7,4.0,0.006353235047720041,51282,0.369643351012733,0.803921568627451,0.3754152823920266,0.8722276307447643,0.3278759717941284,0.7096585035324097,0.9680847419234664
blenheim,8,DWOOD,sam2iter,0.99,4.0,0.006353235047720041,51282,0.369643351012733,2.429193899782135,0.37707786526684167,0.8649037726466419,1.491017460823059,0.6082205772399902,0.6715196679603782
blenheim,8,DWOOD,sam2tile,0.69,4.0,0.006353235047720041,51282,0.369643351012733,1.1851851851851851,0.677257525083612,0.7578795578706644,0.5665975213050842,0.5660160183906555,0.6764085081405551
blenheim,10,DWOOD,sam2,1.01,4.0,0.1171859102476745,211351,0.369643351012733,1.5592726424991257,0.631931024230712,0.4567276524011046,0.45721036195755005,0.18820874392986298,2.249995453051211
blenheim,10,DWOOD,sam2iter,1.0,4.0,0.1171859102476745,211351,0.369643351012733,1.2637836577689707,0.7284620861516554,0.5034237201586418,0.2574990391731262,0.19272273778915405,2.6865286868295053
blenheim,10,DWOOD,sam2tile,1.44,4.0,0.1171859102476745,211351,0.369643351012733,1.035318801725143,0.8743022756547875,0.5263324482189412,0.22649212181568146,0.20239749550819397,3.055660226928026
blenheim,11,DWOOD,sam2,1.21,7.556937050044265,0.332081123424961,178829,0.369643351012733,1.0608692073421682,0.5934258257493795,0.7498923125827958,0.6258150339126587,0.2665385603904724,1.332565310755199
blenheim,11,DWOOD,sam2iter,1.3,7.556937050044265,0.332081123424961,178829,0.369643351012733,0.817351222322825,0.6779905760753914,0.772923253287394,0.20518067479133606,0.256685346364975,2.3388243621089364
blenheim,11,DWOOD,sam2tile,1.26,7.556937050044265,0.332081123424961,178829,0.369643351012733,0.9713968227837683,0.9174972979464393,0.7479198640425377,0.10832667350769043,0.2558506429195404,2.4704180905262683
northfieldfarm,0,CFPGM,sam2,1.03,4.0,0.01394595017919552,242672,0.3999735911892182,4.513203214695752,0.2215721190536759,0.6720787049538264,0.5377308130264282,0.11026878654956818,3.2227965015483115
northfieldfarm,0,CFPGM,sam2iter,1.1,4.0,0.01394595017919552,242672,0.3999735911892182,2.912743972445465,0.29434105582985187,0.7261651895876763,0.46976691484451294,0.12618094682693481,3.2724627626792167
northfieldfarm,0,CFPGM,sam2tile,1.05,4.0,0.01394595017919552,242672,0.3999735911892182,1.8082663605051665,0.39373219373219376,0.7582817782532947,0.7953788638114929,0.10722518712282181,3.6019037263740086
northfieldfarm,1,CFPGM,sam2,1.14,4.0,0.011983131651614272,265850,0.3999735911892182,3.9441489361702127,0.21981627296587927,0.9034173457074492,0.8805950284004211,0.1256834715604782,1.8983761216133088
northfieldfarm,1,CFPGM,sam2iter,1.19,4.0,0.011983131651614272,265850,0.3999735911892182,4.1236702127659575,0.2255089058524173,0.9169833594727864,0.9694992303848267,0.1336667537689209,1.9265908590079224
northfieldfarm,1,CFPGM,sam2tile,2.03,4.0,0.011983131651614272,265850,0.3999735911892182,2.2101063829787235,0.3929601846508944,0.8361366024169217,0.41670170426368713,0.14385244250297546,1.8020323219634695
northfieldfarm,2,CFPGM,sam2,1.16,4.0,0.02477408411663763,181864,0.3999735911892182,3.8737926593689633,0.25814494680851063,0.9334140000714114,0.8578157424926758,0.09798625856637955,6.500074650124704
northfieldfarm,2,CFPGM,sam2iter,1.05,4.0,0.02477408411663763,181864,0.3999735911892182,3.6567933032839663,0.27346363796443035,0.929771377845341,0.813829779624939,0.099138543009758,6.632773145174338
northfieldfarm,2,CFPGM,sam2tile,0.89,4.0,0.02477408411663763,181864,0.3999735911892182,2.2916934964584676,0.42673737091822495,0.908235789935267,0.45078253746032715,0.10732899606227875,9.015910638975766
northfieldfarm,3,CFPGM,sam2,0.71,4.0,0.012268044585388245,80840,0.3999735911892182,3.343264248704663,0.29559505409582687,0.9568021069001212,1.6258056163787842,0.145550936460495,3.9958311942482827
northfieldfarm,3,CFPGM,sam2iter,0.83,4.0,0.012268044585388245,80840,0.3999735911892182,2.2759067357512954,0.3941565600882029,0.9357338814880394,1.267808198928833,0.15299910306930542,3.756672623737669
northfieldfarm,3,CFPGM,sam2tile,0.81,4.0,0.012268044585388245,80840,0.3999735911892182,1.0958549222797926,0.7212765957446808,0.8786096707558703,0.6627767086029053,0.16006779670715332,5.328116191783286
northfieldfarm,4,CFPGM,sam2,0.83,4.0,0.07461151515668701,155105,0.3999735911892182,1.1952840300107181,0.686316482792689,0.7958101024698424,1.0316566228866577,0.16467233002185822,1.6986564832776936
northfieldfarm,4,CFPGM,sam2iter,0.91,4.0,0.07461151515668701,155105,0.3999735911892182,1.267524115755627,0.7158150851581508,0.8098009575481758,1.0645368099212646,0.18051677942276,1.2933189608600661
northfieldfarm,4,CFPGM,sam2tile,0.83,4.0,0.07461151515668701,155105,0.3999735911892182,1.0190782422293676,0.8607269853812722,0.7846744404682477,0.7275909185409546,0.1929766982793808,1.7140793197949182
northfieldfarm,5,CFPGM,sam2,2.02,15.0,5.758912285592404,1002432,0.3999735911892182,1.1449859567339613,0.8672433682143453,0.6631739567291713,0.5199190974235535,0.24467609822750092,1.2742808243338686
northfieldfarm,5,CFPGM,sam2iter,2.08,15.0,5.758912285592404,1002432,0.3999735911892182,1.002780872266008,0.9378136533101092,0.6857190175845371,0.10894457250833511,0.2358577847480774,1.7781473141095845
northfieldfarm,5,CFPGM,sam2tile,6.99,15.0,5.758912285592404,1002432,0.3999735911892182,0.9999888876233126,0.9806914539461737,0.7431930113358876,0.1445828229188919,0.237869530916214,1.8184452065212462
northfieldfarm,6,CFPGM,sam2,0.95,4.0,0.012336349999947422,52685,0.3999735911892182,1.2366013071895425,0.4306020066889632,0.5017834454120053,0.44070667028427124,0.08020731061697006,1.2520413176425846
northfieldfarm,6,CFPGM,sam2iter,0.84,4.0,0.012336349999947422,52685,0.3999735911892182,1.9986928104575163,0.43285446595877575,0.6144923307240456,0.732641875743866,0.10954107344150543,1.1554607232122853
northfieldfarm,6,CFPGM,sam2tile,0.7,4.0,0.012336349999947422,52685,0.3999735911892182,1.007843137254902,0.8307508939213349,0.46581297065294863,0.4293231964111328,0.0988169014453888,1.5362270901295532
northfieldfarm,7,CFPGM,sam2,2.22,4.0,0.3170308911343801,881895,0.3999735911892182,1.378745082215273,0.5329931088285008,0.8644558642297382,0.4620172083377838,0.2563417851924896,18.3554266314709
northfieldfarm,7,CFPGM,sam2iter,2.29,4.0,0.3170308911343801,881895,0.3999735911892182,1.4107232926460205,0.5666896122201462,0.9066836854085818,0.6626256704330444,0.17741720378398895,15.156007307702563
northfieldfarm,7,CFPGM,sam2tile,4.52,4.0,0.3170308911343801,881895,0.3999735911892182,0.9795218400080702,0.7100653594771242,0.9000891976328831,0.7057053446769714,0.1592230200767517,18.53855544632836
northfieldfarm,8,CFPGM,sam2,1.48,15.0,44.97216584635368,1632384,0.7999471823784364,0.9603940390424789,0.9509083957575157,0.716012706039846,0.17984934151172638,0.10510443150997162,2.2454071235280733
northfieldfarm,8,CFPGM,sam2iter,1.56,15.0,44.97216584635368,1632384,0.7999471823784364,0.985602747971251,0.9771682316218717,0.8255952784345322,0.2488069236278534,0.11126961559057236,1.539829445409453
northfieldfarm,8,CFPGM,sam2tile,6.94,15.0,44.97216584635368,1632384,0.7999471823784364,0.9963103306473071,0.9886051799017996,0.8551467664108832,0.22246293723583221,0.11555216461420059,1.5033740055612395
northfieldfarm,9,CFPGM,sam2,1.26,4.0,0.07773633494230592,355062,0.3999735911892182,3.5129736408566723,0.24241737059924032,0.6611074236775913,0.49615177512168884,0.513091504573822,14.090814934078056
northfieldfarm,9,CFPGM,sam2iter,1.3,4.0,0.07773633494230592,355062,0.3999735911892182,2.477347611202636,0.30605615283471266,0.8431136159713077,0.41424721479415894,0.3244679868221283,17.510543032082538
northfieldfarm,9,CFPGM,sam2tile,1.52,4.0,0.07773633494230592,355062,0.3999735911892182,0.9273064250411862,0.9265129682997119,0.7980550454759592,0.10344980657100677,0.3905457556247711,37.773126602499794
northfieldfarm,10,CFPGM,sam2,0.87,5.4317346095825165,1.652080424539921,338040,0.7999471823784364,1.3954693057058913,0.5990813140306057,0.770508010662742,0.14548711478710175,0.30209657549858093,13.711971239535991
northfieldfarm,10,CFPGM,sam2iter,1.02,5.4317346095825165,1.652080424539921,338040,0.7999471823784364,0.9805164682232874,0.6293092481872535,0.655641152560212,0.04483797028660774,0.3017413914203644,4.910062393426891
northfieldfarm,10,CFPGM,sam2tile,2.38,5.4317346095825165,1.652080424539921,338040,0.7999471823784364,1.0416344518323797,0.820196450112011,0.833793803554565,0.28468626737594604,0.21994857490062714,9.987928081207755
northfieldfarm,11,CFPGM,sam2,1.26,4.0,0.04894044142450046,283566,0.3999735911892182,1.824584284316922,0.15908482740165908,0.561992681886069,1.0700137615203857,0.4158613979816437,12.942231968104307
northfieldfarm,11,CFPGM,sam2iter,1.15,4.0,0.04894044142450046,283566,0.3999735911892182,2.4056080860776,0.1800926448988815,0.5591840827425585,0.9206310510635376,0.448918879032135,9.388901277929037
northfieldfarm,11,CFPGM,sam2tile,1.05,4.0,0.04894044142450046,283566,0.3999735911892182,1.4408216498206716,0.5044212218649518,0.7621750495487483,0.05019823834300041,0.4092260003089905,26.278465589053127
northfieldfarm,12,"CFPGM, LMEAD",sam2,1.27,15.0,13.612135474854012,754887,0.7999471823784364,0.8667421101318069,0.8641161382893423,0.7379249343943146,0.08004368841648102,0.09572894871234894,4.084447459876902
northfieldfarm,12,"CFPGM, LMEAD",sam2iter,1.28,15.0,13.612135474854012,754887,0.7999471823784364,0.9757657433450881,0.9598723741208254,0.7160474331922828,0.8567273020744324,0.13587599992752075,0.7462962328961588
northfieldfarm,12,"CFPGM, LMEAD",sam2tile,3.85,15.0,13.612135474854012,754887,0.7999471823784364,0.9944215661875537,0.9796506208285171,0.8241419218201249,0.5700648427009583,0.13356761634349823,0.5474317546652925
northfieldfarm,13,"CFPGM, LMEAD",sam2,1.71,15.0,2.6537364174022167,544452,0.3999735911892182,0.8944033854574829,0.8577382359895956,0.6331168904869565,0.47995805740356445,0.05787616968154907,1.6015276560242033
northfieldfarm,13,"CFPGM, LMEAD",sam2iter,1.64,15.0,2.6537364174022167,544452,0.3999735911892182,0.889472288197919,0.889472288197919,0.6512922826996632,0.18047328293323517,0.09225483238697052,1.2773950192372778
northfieldfarm,13,"CFPGM, LMEAD",sam2tile,4.25,15.0,2.6537364174022167,544452,0.3999735911892182,0.8964047598953498,0.8958904604926144,0.7415499204688377,0.6024948358535767,0.058163631707429886,1.089743263701576
northfieldfarm,14,"CFPGM, LMEAD",sam2,2.36,15.0,5.763679955309966,1121637,0.3999735911892182,1.1574938445353076,0.8602238295142861,0.7188948066551508,0.4005126357078552,0.2625099718570709,1.197523713955889
northfieldfarm,14,"CFPGM, LMEAD",sam2iter,2.31,15.0,5.763679955309966,1121637,0.3999735911892182,1.059730908343951,0.9036887664260168,0.7017682075784901,0.7420908808708191,0.26370763778686523,2.027787774144695
