site,pid,hab,method,secs,area_ha,win_px,res,area_ratio,iou_orig,edge_pct,contrast,in_std,compact
northfieldfarm,3,CFPGM,sam2iter,1.77,0.012268044585388245,80840,0.3999735911892182,2.7253886010362693,0.3502347417840376,0.9331880698793253,1.3044222593307495,0.1577463299036026,3.8972158961815553
northfieldfarm,3,CFPGM,sam2auto,7.86,0.012268044585388245,80840,0.3999735911892182,0.4948186528497409,0.4948186528497409,0.846956038364593,0.37032264471054077,0.1797594279050827,9.629499011024688
northfieldfarm,4,CFPGM,sam2,2.07,0.07461151515668701,155105,0.3999735911892182,1.2806002143622723,0.6809922578606414,0.8137980435226713,1.0239874124526978,0.17259624600410461,1.4156637706757842
northfieldfarm,4,CFPGM,sam2mask,2.14,0.07461151515668701,155105,0.3999735911892182,1.0677384780278671,0.8690176322418136,0.7991749610651768,0.7626587152481079,0.19494546949863434,1.7503688737292857
northfieldfarm,4,CFPGM,sam2iter,2.1,0.07461151515668701,155105,0.3999735911892182,1.2655948553054663,0.7115789473684211,0.8098038852397981,1.056409239768982,0.17737863957881927,1.303660675033131
northfieldfarm,4,CFPGM,sam2auto,4.28,0.07461151515668701,155105,0.3999735911892182,1.0257234726688103,0.9063949969739762,0.786262092861042,0.7301691770553589,0.2096574902534485,1.7029745216938437
northfieldfarm,5,CFPGM,sam2,4.36,5.758912285592404,1002432,0.3999735911892182,1.1449859567339613,0.8672433682143453,0.6631739567291713,0.5199190974235535,0.24467609822750092,1.2742808243338686
northfieldfarm,5,CFPGM,sam2mask,4.33,5.758912285592404,1002432,0.3999735911892182,1.000969554865971,0.9816299467359246,0.7298529650814841,0.1288999766111374,0.23878903687000275,1.7738460402202711
northfieldfarm,5,CFPGM,sam2iter,4.4,5.758912285592404,1002432,0.3999735911892182,1.002780872266008,0.9378136533101092,0.6857190175845371,0.10894457250833511,0.2358577847480774,1.7781473141095845
northfieldfarm,5,CFPGM,sam2auto,7.3,5.758912285592404,1002432,0.3999735911892182,1.1581457888259497,0.8618413641865091,0.7632844376239082,0.4367697238922119,0.2520183026790619,0.8458202282569122
northfieldfarm,6,CFPGM,sam2,1.86,0.012336349999947422,52685,0.3999735911892182,1.3895424836601307,0.3662182361733931,0.5212923346657238,0.20500214397907257,0.08233511447906494,1.2846933106302991
northfieldfarm,6,CFPGM,sam2mask,1.74,0.012336349999947422,52685,0.3999735911892182,0.9764705882352941,0.8371810449574727,0.45256283120022317,0.4164857864379883,0.09733587503433228,1.5855837837883335
northfieldfarm,6,CFPGM,sam2iter,1.82,0.012336349999947422,52685,0.3999735911892182,2.277124183006536,0.4084269662921348,0.6493047739764195,0.7282497882843018,0.11443044990301132,1.3672067427661698
northfieldfarm,6,CFPGM,sam2auto,2.48,0.012336349999947422,52685,0.3999735911892182,0.9620915032679739,0.9620915032679739,0.4411542096844554,0.42540231347084045,0.09972257167100906,1.8272544417479837
northfieldfarm,7,CFPGM,sam2,3.67,0.3170308911343801,881895,0.3999735911892182,1.1883385453444972,0.532099724556819,0.8926170322661878,0.6618116497993469,0.1620698720216751,20.026856270247098
northfieldfarm,7,CFPGM,sam2mask,3.68,0.3170308911343801,881895,0.3999735911892182,1.2970846363361244,0.6655207723815096,0.9127686789783055,0.6938409209251404,0.20929868519306183,17.366681532461392
northfieldfarm,7,CFPGM,sam2iter,3.79,0.3170308911343801,881895,0.3999735911892182,1.5016140421668516,0.5411889002827756,0.9114785195834552,0.546130359172821,0.18439136445522308,13.376074576218917
northfieldfarm,7,CFPGM,sam2auto,5.77,0.3170308911343801,881895,0.3999735911892182,0.9258044991425401,0.925610248133952,0.8900932577622838,0.49995049834251404,0.1901913285255432,22.320542140330527
northfieldfarm,8,CFPGM,sam2,4.48,44.97216584635368,1632384,0.7999471823784364,0.9603940390424789,0.9509083957575157,0.716012706039846,0.17984934151172638,0.10510443150997162,2.2454071235280733
northfieldfarm,8,CFPGM,sam2mask,4.56,44.97216584635368,1632384,0.7999471823784364,0.9969406906639839,0.9901894188102791,0.8575803513813138,0.23183421790599823,0.11779332906007767,1.502423430595154
northfieldfarm,8,CFPGM,sam2iter,4.77,44.97216584635368,1632384,0.7999471823784364,0.985602747971251,0.9771682316218717,0.8255952784345322,0.2488069236278534,0.11126961559057236,1.539829445409453
northfieldfarm,8,CFPGM,sam2auto,7.57,44.97216584635368,1632384,0.7999471823784364,0.9998121726361143,0.9995105843253248,0.8393454930915453,0.23273873329162598,0.11672854423522949,1.4474672304589793
northfieldfarm,9,CFPGM,sam2,2.42,0.07773633494230592,355062,0.3999735911892182,5.658360790774299,0.16907112123513035,0.802477256912109,0.9817532300949097,0.5332766175270081,3.0190639085718685
northfieldfarm,9,CFPGM,sam2mask,2.43,0.07773633494230592,355062,0.3999735911892182,1.6260296540362438,0.5168312120851671,0.8212535660173134,0.24390411376953125,0.3387385606765747,25.832453728982347
northfieldfarm,9,CFPGM,sam2iter,2.45,0.07773633494230592,355062,0.3999735911892182,3.201194398682043,0.2441910105507105,0.8520652457430983,0.5987696647644043,0.3376871645450592,12.909231997823372
northfieldfarm,9,CFPGM,sam2auto,0.26,0.07773633494230592,355062,0.3999735911892182,1.0,1.0,0.7971709691327167,0.10523295402526855,0.3890751302242279,44.07569346581153
northfieldfarm,10,CFPGM,sam2,2.14,1.652080424539921,338040,0.7999471823784364,1.653819390753054,0.5231977634294083,0.8289135926799348,0.8605127334594727,0.3738807141780853,5.490166595619122
northfieldfarm,10,CFPGM,sam2mask,2.04,1.652080424539921,338040,0.7999471823784364,1.073063244162672,0.7682010023740438,0.8303626538235884,0.3176202178001404,0.25512269139289856,10.96830871015984
northfieldfarm,10,CFPGM,sam2iter,2.13,1.652080424539921,338040,0.7999471823784364,1.0892608628421216,0.5733624454148472,0.7267848875282524,0.4408774971961975,0.3803192675113678,2.5811376667075003
northfieldfarm,10,CFPGM,sam2auto,4.78,1.652080424539921,338040,0.7999471823784364,0.9734420906138859,0.9687994137837942,0.8079229439623935,0.32009369134902954,0.2082659900188446,12.869435178741105
northfieldfarm,11,CFPGM,sam2,1.95,0.04894044142450046,283566,0.3999735911892182,6.554287577437235,0.09977690226420469,0.6792021273909442,0.15174229443073273,0.4554199278354645,6.496046526987856
northfieldfarm,11,CFPGM,sam2mask,1.96,0.04894044142450046,283566,0.3999735911892182,1.4424519074013695,0.5419925895430219,0.7780006949553082,0.04368385300040245,0.43041035532951355,27.613256712723047
northfieldfarm,11,CFPGM,sam2iter,2.02,0.04894044142450046,283566,0.3999735911892182,5.404629931529182,0.13451542104655193,0.7624862314138715,0.5825435519218445,0.5594078302383423,7.976570952008597
northfieldfarm,11,CFPGM,sam2auto,5.0,0.04894044142450046,283566,0.3999735911892182,0.3015976524290838,0.3015976524290838,0.7677677206897974,0.2724500298500061,0.4577609598636627,18.601771659483823
northfieldfarm,12,"CFPGM, LMEAD",sam2,5.26,13.612135474854012,754887,0.7999471823784364,0.8667421101318069,0.8641161382893423,0.7379249343943146,0.08004368841648102,0.09572894871234894,4.084447459876902
